transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly,hour,day_of_week,day_of_month,month,customer_avg_amount,customer_std_amount,customer_min_amount,customer_max_amount,customer_transaction_count,customer_unique_countries,customer_unique_channels,amount_deviation,currency_encoded,origin_country_encoded,destination_country_encoded,channel_encoded,device_type_encoded,anomaly_score,predicted_anomaly
TXN00008873,CUST000128,2025-01-13 04:44:22.664021,5023.62,EUR,FR,US,sucursal,tablet,0,4,0,13,1,5858.723846153846,3432.153469589081,1187.74,13901.43,52,6,4,-0.2433177459312484,1,3,14,2,4,0.5019092301799254,0
TXN00008874,CUST000001,2025-05-28 09:33:22.664021,1004.67,EUR,FR,ES,cajero,desktop,0,9,2,28,5,4424.433076923076,15638.816762329712,105.88,91627.31,65,9,4,-0.21867147167692522,1,3,4,1,1,0.4290723744659064,0
TXN00008875,CUST000145,2025-10-05 01:34:22.664021,290.48,EUR,DE,ES,app,pos,0,1,6,5,10,825.7344444444445,658.4965368085764,114.16,2750.31,45,5,4,-0.8128432174081406,1,1,4,0,3,0.47466414645529714,0
TXN00008876,CUST000156,2025-02-01 11:42:22.664021,120.91,EUR,FR,ES,web,pos,0,11,5,1,2,105.78857142857143,88.03691067704752,12.77,375.54,56,3,4,0.17176236970805667,1,3,4,3,3,0.4834611302618591,0
TXN00008877,CUST000183,2025-02-13 09:07:22.664021,212.77,EUR,IT,FR,cajero,mobile,0,9,3,13,2,130.27577777777776,87.83114664174686,10.48,389.78,45,3,4,0.9392365286937464,1,5,5,1,2,0.4618879697764675,0
TXN00008878,CUST000073,2025-01-31 14:37:22.664021,105.27,EUR,DE,DE,cajero,desktop,0,14,4,31,1,870.7014285714286,670.8365566182797,100.07,2635.22,42,5,4,-1.1410103100060558,1,1,3,1,1,0.5059366175045608,0
TXN00008879,CUST000040,2025-08-13 14:23:22.664021,93.04,EUR,IT,ES,sucursal,desktop,0,14,2,13,8,3628.3949350649345,15519.208478751982,12.24,86491.01,77,6,4,-0.22780510614813484,1,5,4,2,1,0.46146089182608396,0
TXN00008880,CUST000059,2025-06-20 08:22:22.664021,91.09,EUR,FR,ES,sucursal,desktop,0,8,4,20,6,141.4556862745098,127.69645729236034,11.48,485.42,51,3,4,-0.39441725281994766,1,3,4,2,1,0.42615114685704536,0
TXN00008881,CUST000180,2025-11-04 04:48:22.664021,781.05,CHF,GB,GB,cajero,atm,0,4,1,4,11,934.9624,733.4398987565374,127.9,2829.87,50,5,4,-0.20985005049642197,0,4,6,1,0,0.48506047524753854,0
TXN00008882,CUST000038,2025-04-29 04:56:22.664021,572.13,EUR,ES,GB,web,desktop,0,4,1,29,4,5037.214237288136,16152.807983320574,143.24,79602.77,59,9,4,-0.2764277419518863,1,2,6,3,1,0.4592347341988129,0
TXN00008883,CUST000058,2025-04-21 04:55:22.664021,3973.68,EUR,FR,ES,cajero,mobile,0,4,0,21,4,5591.0198,3793.973079900562,1030.04,14421.18,50,6,4,-0.4262918490755601,1,3,4,1,2,0.42270795044121817,0
TXN00008884,CUST000122,2025-02-28 15:38:22.664021,178.47,CHF,GB,GB,sucursal,atm,0,15,4,28,2,879.8508333333334,604.8507573398664,120.9,2731.71,48,5,4,-1.1595932114864385,0,4,6,2,0,0.49832376954349306,0
TXN00008885,CUST000142,2025-01-06 03:15:22.664021,1149.09,EUR,DE,ES,web,tablet,0,3,0,6,1,6533.238913043478,5298.543436216841,666.85,19029.58,46,6,4,-1.0161564167286703,1,1,4,3,4,0.4889645018456938,0
TXN00008886,CUST000000,2025-04-02 11:16:22.664021,262.03,EUR,DE,ES,cajero,desktop,0,11,2,2,4,3161.6140677966105,11670.320079718895,159.16,85541.05,59,7,4,-0.24845797268124248,1,1,4,1,1,0.4442193616758991,0
TXN00008887,CUST000083,2025-12-02 05:22:22.664021,29.94,EUR,ES,ES,sucursal,desktop,0,5,1,2,12,158.37742857142857,131.01619648393864,23.45,495.8,70,3,4,-0.9803171748071363,1,2,4,2,1,0.5029731223116622,0
TXN00008888,CUST000060,2025-10-11 14:36:22.664021,1762.74,EUR,IT,IT,web,atm,0,14,5,11,10,793.8452000000001,702.8669137539191,101.28,2914.93,50,5,4,1.3784896965013922,1,5,8,3,0,0.46832395018415274,0
TXN00008889,CUST000048,2025-05-22 03:36:22.664021,5501.07,EUR,FR,IT,app,desktop,0,3,3,22,5,11958.95462962963,19221.235556624357,1239.7,92074.53,54,8,4,-0.33597656145824745,1,3,8,0,1,0.47593789058619734,0
TXN00008890,CUST000026,2025-08-18 11:10:22.664021,262.95,EUR,FR,FR,cajero,tablet,0,11,0,18,8,5699.249661016949,19425.088558669206,16.14,98699.51,59,6,4,-0.2798597105139543,1,3,5,1,4,0.4417836240377193,0
TXN00008891,CUST000118,2025-04-26 00:22:22.664021,3622.52,EUR,DE,ES,sucursal,desktop,0,0,5,26,4,7784.2775,6565.419604910623,714.7,24795.08,44,6,4,-0.6338905583815712,1,1,4,2,1,0.4559417944062106,0
TXN00008892,CUST000029,2025-05-28 09:17:22.664021,4853.12,CHF,GB,US,sucursal,tablet,0,9,2,28,5,12382.921076923078,19033.358203139374,1036.43,95099.83,65,10,4,-0.3956107480436898,0,4,14,2,4,0.5546808162803102,0
TXN00008893,CUST000129,2025-08-09 06:21:22.664021,7118.51,GBP,US,DE,sucursal,pos,0,6,5,9,8,5171.594634146341,3069.580435637823,1448.31,14426.04,41,6,4,0.6342610679347946,2,6,3,2,3,0.5110931425822308,0
TXN00008894,CUST000001,2025-09-18 12:58:22.664021,553.35,EUR,FR,ES,cajero,desktop,0,12,3,18,9,4424.433076923076,15638.816762329712,105.88,91627.31,65,9,4,-0.24753043248131718,1,3,4,1,1,0.4234239877621855,0
TXN00008895,CUST000014,2024-12-18 01:31:22.664021,1189.6,EUR,IT,DE,app,atm,0,1,2,18,12,5642.3088,18407.19611524372,109.06,98916.6,50,6,4,-0.24190043784401455,1,5,3,0,0,0.4880405726469228,0
TXN00008896,CUST000039,2025-11-21 07:01:22.664021,2026.36,EUR,DE,CH,sucursal,atm,0,7,4,21,11,11888.182045454545,15755.398308728993,681.03,56933.51,44,9,4,-0.6259328930684569,1,1,1,2,0,0.48739933784270184,0
TXN00008897,CUST000170,2025-11-25 07:43:22.664021,6508.06,USD,US,ES,app,mobile,0,7,1,25,11,8912.418965517241,6940.298442880395,530.84,24700.95,58,6,4,-0.3464345207859589,3,6,4,0,2,0.5251274660049678,0
TXN00008898,CUST000009,2024-12-22 09:29:22.664021,4825.21,EUR,FR,US,sucursal,pos,0,9,6,22,12,18798.733538461536,22640.907520163546,673.65,98213.64,65,9,4,-0.6171803637022859,1,3,14,2,3,0.5608752776622886,0
TXN00008899,CUST000139,2025-03-07 03:46:22.664021,2433.87,CHF,US,FR,sucursal,atm,0,3,4,7,3,5999.512857142858,5088.7018853137615,532.86,19230.71,49,6,4,-0.700697925876298,0,6,5,2,0,0.49109491183838916,0
TXN00008900,CUST000028,2025-08-14 18:16:22.723200,464.96,EUR,ES,FR,cajero,atm,1,18,3,14,8,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,-0.34260085487741454,1,2,5,1,0,0.4531861587498097,0
TXN00008901,CUST000070,2024-12-31 05:32:22.664021,118.03,EUR,ES,ES,web,pos,0,5,1,31,12,161.0876,115.33640442617927,12.75,451.5,50,3,4,-0.3733218478666643,1,2,4,3,3,0.4735926396115357,0
TXN00008902,CUST000091,2025-07-10 08:39:22.664021,2101.48,CHF,GB,GB,web,atm,0,8,3,10,7,7200.981951219513,5225.722639258717,656.16,24278.3,41,6,4,-0.9758462708933675,0,4,6,3,0,0.4948652137381963,0
TXN00008903,CUST000123,2025-04-28 15:19:22.664021,290.47,EUR,FR,IT,cajero,mobile,0,15,0,28,4,860.7267272727273,600.9941789822697,130.73,2418.83,55,5,4,-0.9488556566214182,1,3,8,1,2,0.45458264660230563,0
TXN00008904,CUST000112,2025-06-04 11:24:22.664021,5059.93,USD,US,GB,app,mobile,0,11,2,4,6,7212.2430952380955,6561.998481108902,680.3,24787.28,42,6,4,-0.3279965853552564,3,6,6,0,2,0.5122671430651888,0
TXN00008905,CUST000038,2025-04-02 09:59:22.723200,1424.21,EUR,ES,KP,cajero,mobile,1,9,2,2,4,5037.214237288136,16152.807983320574,143.24,79602.77,59,9,4,-0.2236765422331062,1,2,9,1,2,0.45517103935546427,0
TXN00008906,CUST000180,2025-07-26 11:49:22.664021,2312.66,GBP,GB,FR,app,pos,0,11,5,26,7,934.9624,733.4398987565374,127.9,2829.87,50,5,4,1.8784055795946217,2,4,5,0,3,0.48003949084921443,0
TXN00008907,CUST000096,2025-11-14 10:27:22.664021,7596.08,EUR,ES,US,app,tablet,0,10,4,14,11,8049.057142857143,6639.965843385416,600.14,24951.57,49,6,4,-0.06821980014252164,1,2,14,0,4,0.4983330776080217,0
TXN00008908,CUST000087,2024-12-18 01:20:22.664021,1753.77,EUR,ES,ES,sucursal,atm,0,1,2,18,12,1085.5852631578948,805.6519024148467,125.39,2969.7,57,5,4,0.8293715114554171,1,2,4,2,0,0.4528848506926104,0
TXN00008909,CUST000102,2025-02-03 08:58:22.664021,6166.73,EUR,FR,FR,web,mobile,0,8,0,3,2,5521.343448275862,4623.42696228088,838.24,21094.3,58,6,4,0.13959051518490037,1,3,5,3,2,0.4412806288189614,0
TXN00008910,CUST000071,2025-04-28 11:32:22.664021,23974.06,EUR,FR,DE,cajero,mobile,0,11,0,28,4,8737.374901960784,6519.461954884734,915.99,24253.24,51,6,4,2.3371077553855435,1,3,3,1,2,0.5073040476383068,0
TXN00008911,CUST000119,2024-12-07 15:01:22.664021,12364.03,USD,US,IT,app,desktop,0,15,5,7,12,5182.4826530612245,3810.198553881289,1035.0,14102.78,49,6,4,1.8848223376019115,3,6,8,0,1,0.5649154642404381,1
TXN00008912,CUST000012,2025-03-28 20:48:22.723200,52608.01,EUR,IT,RU,app,desktop,1,20,4,28,3,10409.180892857143,18406.267596492755,1017.21,88472.2,56,9,4,2.292633684891719,1,5,12,0,1,0.6079261642828706,1
TXN00008913,CUST000030,2025-10-17 09:34:22.664021,526.77,GBP,GB,GB,app,tablet,0,9,4,17,10,4372.2555,13583.520197456297,117.06,88363.59,60,8,4,-0.28309933241289115,2,4,6,0,4,0.4728263977849077,0
TXN00008914,CUST000106,2025-08-03 09:44:22.664021,144.0,EUR,FR,ES,cajero,mobile,0,9,6,3,8,187.99303571428572,139.00723410762927,11.88,497.63,56,3,4,-0.31648018666239347,1,3,4,1,2,0.45090518576988803,0
TXN00008915,CUST000131,2025-09-06 13:55:22.664021,1852.67,EUR,DE,FR,sucursal,desktop,0,13,5,6,9,890.2438181818181,592.6132155358536,134.89,2885.62,55,5,4,1.6240376605909774,1,1,5,2,1,0.4612741261308567,0
TXN00008916,CUST000146,2025-04-27 09:16:22.664021,2371.28,EUR,IT,GB,app,desktop,0,9,6,27,4,904.4364285714286,643.5872499374547,113.72,2383.09,42,5,4,2.2791681614139416,1,5,6,0,1,0.5052451024376042,0
TXN00008917,CUST000085,2025-01-24 13:00:22.664021,628.67,EUR,FR,ES,app,desktop,0,13,4,24,1,924.8436363636364,611.0956308904902,141.58,2746.59,44,5,4,-0.4846600448564677,1,3,4,0,1,0.458553606463374,0
TXN00008918,CUST000146,2025-12-01 07:11:22.664021,322.12,EUR,IT,ES,app,tablet,0,7,0,1,12,904.4364285714286,643.5872499374547,113.72,2383.09,42,5,4,-0.9047979550919032,1,5,4,0,4,0.49293335319983594,0
TXN00008919,CUST000183,2025-11-04 14:12:22.664021,191.31,EUR,IT,FR,web,atm,0,14,1,4,11,130.27577777777776,87.83114664174686,10.48,389.78,45,3,4,0.6949040728828207,1,5,5,3,0,0.5036346806389357,0
TXN00008920,CUST000001,2025-03-24 14:21:22.664021,843.27,EUR,FR,FR,cajero,pos,0,14,0,24,3,4424.433076923076,15638.816762329712,105.88,91627.31,65,9,4,-0.22899194556203747,1,3,5,1,3,0.45251172322602823,0
TXN00008921,CUST000101,2025-06-05 04:13:22.664021,119.86,EUR,FR,ES,web,tablet,0,4,3,5,6,125.60097560975608,111.09659308018581,10.12,468.78,41,3,4,-0.05167553206547838,1,3,4,3,4,0.4767339764093896,0
TXN00008922,CUST000180,2025-03-02 05:18:22.664021,127.9,CHF,GB,DE,cajero,tablet,0,5,6,2,3,934.9624,733.4398987565374,127.9,2829.87,50,5,4,-1.1003797315470583,0,4,3,1,4,0.5107486228007209,0
TXN00008923,CUST000013,2025-08-04 12:14:22.664021,318.57,CHF,GB,FR,cajero,pos,0,12,0,4,8,1005.2969491525424,1231.6273207067234,104.65,7113.51,59,5,4,-0.557576904189583,0,4,5,1,3,0.4964751947783858,0
TXN00008924,CUST000055,2025-03-07 08:58:22.664021,6157.56,EUR,CH,DE,web,desktop,0,8,4,7,3,7358.3737037037035,4642.129487846006,544.87,19628.1,54,6,4,-0.25867733905075,1,0,3,3,1,0.4537267014058628,0
TXN00008925,CUST000168,2025-09-21 12:00:22.664021,234.89,EUR,IT,GB,web,pos,0,12,6,21,9,805.7724074074074,573.1593417914204,118.62,2763.92,54,5,4,-0.9960273955006582,1,5,6,3,3,0.4531166974725984,0
TXN00008926,CUST000177,2025-08-02 09:53:22.664021,902.36,EUR,FR,ES,app,atm,0,9,5,2,8,882.1804000000001,714.9039851529658,108.09,2740.13,50,5,4,0.028227007249729014,1,3,4,0,0,0.45352766556398727,0
TXN00008927,CUST000081,2025-03-16 10:47:22.664021,19011.44,GBP,CH,US,cajero,mobile,0,10,6,16,3,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,2.1383012222609366,2,0,14,1,2,0.567725525189305,1
TXN00008928,CUST000113,2025-10-10 02:50:22.664021,15207.37,EUR,CH,CH,web,desktop,0,2,4,10,10,5951.366734693877,5946.201402798187,518.29,22408.12,49,6,4,1.5566245804243652,1,0,1,3,1,0.5190192766092978,0
TXN00008929,CUST000035,2025-10-31 04:49:22.664021,2004.6,EUR,DE,ES,web,atm,0,4,4,31,10,5403.152432432432,15620.291957324544,102.61,76076.8,37,9,4,-0.2175729135857308,1,1,4,3,0,0.48910543635171827,0
TXN00008930,CUST000031,2025-04-25 06:21:22.664021,14304.02,EUR,ES,ES,cajero,pos,0,6,4,25,4,13481.367307692308,19770.345107118912,650.1,96447.91,52,10,4,0.04161043663167322,1,2,4,1,3,0.48596822725310157,0
TXN00008931,CUST000144,2024-12-30 10:48:22.664021,2226.54,EUR,DE,FR,app,pos,0,10,0,30,12,1031.58,698.9801338879382,106.4,2623.56,41,5,4,1.7095764820148691,1,1,5,0,3,0.5153944727470112,0
TXN00008932,CUST000062,2025-07-01 14:51:22.664021,364.63,EUR,IT,GB,app,atm,0,14,1,1,7,897.1857692307692,674.5982232769489,119.34,2822.56,52,5,4,-0.7894414038838832,1,5,6,0,0,0.46809052916461713,0
TXN00008933,CUST000147,2025-04-08 01:47:22.664021,3454.87,USD,US,GB,sucursal,tablet,0,1,1,8,4,5159.978620689655,3565.2608325444103,1101.13,13831.0,58,6,4,-0.4782563465334228,3,6,6,2,4,0.5055873698691924,0
TXN00008934,CUST000086,2025-06-27 09:08:22.664021,11247.54,EUR,ES,GB,app,tablet,0,9,4,27,6,5910.098163265306,4295.407110007479,1124.83,14315.23,49,6,4,1.2425927738157534,1,2,6,0,4,0.46163150020145877,0
TXN00008935,CUST000038,2025-06-01 22:38:22.723200,8600.75,EUR,ES,IT,cajero,desktop,1,22,6,1,6,5037.214237288136,16152.807983320574,143.24,79602.77,59,9,4,0.22061401127104122,1,2,8,1,1,0.5120130171757274,0
TXN00008936,CUST000125,2025-07-14 06:42:22.664021,4844.15,CHF,US,DE,app,pos,0,6,0,14,7,8174.718545454546,5978.903488843214,693.97,24865.54,55,6,4,-0.5570534047108167,0,6,3,0,3,0.5254288966537493,0
TXN00008937,CUST000077,2025-02-22 00:52:22.664021,16045.33,EUR,CH,GB,cajero,desktop,0,0,5,22,2,6464.85641509434,5759.730942651314,662.88,21657.81,53,6,4,1.6633543612772006,1,0,6,1,1,0.5110820794904504,0
TXN00008938,CUST000064,2025-10-30 15:08:22.664021,506.55,EUR,ES,IT,web,desktop,0,15,3,30,10,729.9651020408163,552.4964489294722,103.76,2307.86,49,5,4,-0.40437382370390956,1,2,8,3,1,0.45028876617189184,0
TXN00008939,CUST000028,2025-11-03 08:27:22.664021,306.04,EUR,ES,FR,web,desktop,0,8,0,3,11,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,-0.3518952593116084,1,2,5,3,1,0.4574491072595401,0
TXN00008940,CUST000004,2025-04-24 08:28:22.664021,2887.99,EUR,DE,DE,web,tablet,0,8,3,24,4,13912.773380281691,19429.743005806547,601.38,86049.3,71,10,4,-0.5674178694190415,1,1,3,3,4,0.5156661342782933,0
TXN00008941,CUST000069,2025-02-01 11:11:22.664021,105.09,EUR,FR,ES,web,desktop,0,11,5,1,2,169.07313725490195,120.3676959236189,15.12,478.18,51,3,4,-0.5315640233234952,1,3,4,3,1,0.4632978719376312,0
TXN00008942,CUST000122,2025-08-25 10:34:22.664021,489.93,CHF,GB,DE,cajero,pos,0,10,0,25,8,879.8508333333334,604.8507573398664,120.9,2731.71,48,5,4,-0.6446562692647504,0,4,3,1,3,0.484340119331489,0
TXN00008943,CUST000056,2025-02-01 07:44:22.664021,1972.03,EUR,GB,FR,sucursal,pos,0,7,5,1,2,850.786111111111,607.7213774215593,107.86,2433.3,54,5,4,1.844996619669867,1,4,5,2,3,0.46816946663658965,0
TXN00008944,CUST000130,2025-09-04 08:40:22.664021,1795.41,EUR,IT,ES,cajero,pos,0,8,3,4,9,5477.731875,3585.6029816829373,1158.54,14850.38,64,6,4,-1.0269742335624379,1,5,4,1,3,0.43271684019674767,0
TXN00008945,CUST000086,2025-10-24 02:34:22.664021,5036.9,EUR,ES,FR,sucursal,mobile,0,2,4,24,10,5910.098163265306,4295.407110007479,1124.83,14315.23,49,6,4,-0.20328647336538472,1,2,5,2,2,0.41796339370332675,0
TXN00008946,CUST000046,2025-01-10 03:15:22.664021,5716.11,USD,GB,CH,web,atm,0,3,4,10,1,15417.152698412698,21836.245246245257,666.14,93378.52,63,9,4,-0.4442633148955189,3,4,1,3,0,0.5598833219121977,0
TXN00008947,CUST000037,2024-12-12 06:34:22.664021,115.2,EUR,ES,IT,web,desktop,0,6,3,12,12,5585.093414634146,16805.52159660049,10.52,90775.73,82,8,4,-0.32548191871742577,1,2,8,3,1,0.4710886373120986,0
TXN00008948,CUST000170,2025-01-22 09:31:22.664021,14741.56,EUR,US,GB,sucursal,atm,0,9,2,22,1,8912.418965517241,6940.298442880395,530.84,24700.95,58,6,4,0.839897748146926,1,6,6,2,0,0.50483167061934,0
TXN00008949,CUST000069,2025-11-04 09:53:22.664021,18.26,EUR,FR,ES,cajero,mobile,0,9,1,4,11,169.07313725490195,120.3676959236189,15.12,478.18,51,3,4,-1.252936968218331,1,3,4,1,2,0.4712946713285579,0
TXN00008950,CUST000099,2025-05-03 07:41:22.664021,10.87,EUR,IT,FR,sucursal,pos,0,7,5,3,5,135.7517777777778,119.34773310276017,10.87,491.1,45,3,4,-1.0463690719947203,1,5,5,2,3,0.46089206219858236,0
TXN00008951,CUST000167,2025-04-21 01:53:22.664021,5010.65,USD,US,FR,cajero,pos,0,1,0,21,4,5069.928793103448,3997.779061335983,1022.26,14648.94,58,6,4,-0.01482793125361219,3,6,5,1,3,0.5199125142179644,0
TXN00008952,CUST000113,2025-05-27 07:06:22.664021,1005.97,EUR,CH,US,web,atm,0,7,1,27,5,5951.366734693877,5946.201402798187,518.29,22408.12,49,6,4,-0.8316900822657911,1,0,14,3,0,0.4936569901017325,0
TXN00008953,CUST000053,2025-04-21 05:10:22.664021,2740.16,EUR,FR,IT,cajero,desktop,0,5,0,21,4,5120.007843137255,3842.5661514010735,1060.21,14819.86,51,6,4,-0.6193381580822437,1,3,8,1,1,0.4284647196576074,0
TXN00008954,CUST000034,2025-07-15 01:53:22.664021,56.35,EUR,FR,IT,cajero,tablet,0,1,1,15,7,6328.93579710145,20650.772353715434,12.03,95925.76,69,8,4,-0.3037458207062728,1,3,8,1,4,0.4720091275214501,0
TXN00008955,CUST000126,2025-07-05 14:23:22.664021,279.77,EUR,DE,GB,web,pos,0,14,5,5,7,912.0479310344828,667.0118958084857,109.66,2772.03,58,5,4,-0.9479260176014883,1,1,6,3,3,0.44676815388379887,0
TXN00008956,CUST000081,2025-10-01 09:04:22.664021,1832.1,USD,CH,ES,app,atm,0,9,2,1,10,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,-1.1272400144312285,3,0,4,0,0,0.5199363597966926,0
TXN00008957,CUST000009,2024-12-05 00:48:22.664021,7606.88,EUR,FR,DE,cajero,atm,0,0,3,5,12,18798.733538461536,22640.907520163546,673.65,98213.64,65,9,4,-0.4943200058566544,1,3,3,1,0,0.5393029233273835,0
TXN00008958,CUST000020,2025-10-28 13:23:22.664021,331.61,EUR,IT,IT,cajero,atm,0,13,1,28,10,3846.059838709678,15316.855243886674,10.07,91727.99,62,5,4,-0.22944983043323658,1,5,8,1,0,0.4822007835334365,0
TXN00008959,CUST000084,2025-03-12 14:23:22.664021,66.69,EUR,ES,ES,sucursal,pos,0,14,2,12,3,147.96942857142858,102.41184253992486,13.22,384.01,70,3,4,-0.793652626121725,1,2,4,2,3,0.4804850257935544,0
TXN00008960,CUST000002,2024-12-06 12:19:22.723200,318.54,EUR,ES,SY,cajero,pos,1,12,4,6,12,6175.688490566037,18927.108793584663,21.06,84389.4,53,6,4,-0.3094581720923936,1,2,13,1,3,0.4834475409393238,0
TXN00008961,CUST000087,2025-03-02 07:18:22.664021,2041.45,EUR,ES,ES,sucursal,desktop,0,7,6,2,3,1085.5852631578948,805.6519024148467,125.39,2969.7,57,5,4,1.1864488034975955,1,2,4,2,1,0.46806769993515057,0
TXN00008962,CUST000128,2025-11-14 03:00:22.664021,10560.48,EUR,FR,US,cajero,pos,0,3,4,14,11,5858.723846153846,3432.153469589081,1187.74,13901.43,52,6,4,1.3699143101078062,1,3,14,1,3,0.4859358403683956,0
TXN00008963,CUST000182,2025-03-20 14:48:22.664021,12155.06,EUR,FR,GB,app,desktop,0,14,3,20,3,5969.300425531915,3942.2714577699544,1117.5,14812.85,47,6,4,1.5690851427055537,1,3,6,0,1,0.4683357503460473,0
TXN00008964,CUST000186,2025-07-16 14:11:22.664021,10390.69,EUR,IT,FR,sucursal,atm,0,14,2,16,7,4858.559038461539,3428.725794161738,1031.11,14581.66,52,6,4,1.6134655531057136,1,5,5,2,0,0.47086148445871834,0
TXN00008965,CUST000027,2025-03-22 03:39:22.664021,58.18,EUR,FR,ES,cajero,pos,0,3,5,22,3,4205.0565625,14809.835345397383,10.99,79818.0,64,5,4,-0.28000828270577377,1,3,4,1,3,0.44504453096407814,0
TXN00008966,CUST000018,2025-01-10 18:19:22.723200,581.24,EUR,FR,IT,app,mobile,1,18,4,10,1,5103.5586,17225.696229594236,15.89,84153.27,50,6,4,-0.2625332839649172,1,3,8,0,2,0.48150032101608337,0
TXN00008967,CUST000065,2024-12-12 11:52:22.664021,1312.15,EUR,DE,DE,cajero,desktop,0,11,3,12,12,923.64,646.6474119934588,157.06,2903.34,38,5,4,0.6008065480406245,1,1,3,1,1,0.4693468216722288,0
TXN00008968,CUST000049,2025-06-05 04:52:22.664021,436.15,EUR,ES,FR,web,mobile,0,4,3,5,6,10261.296226415094,22484.211989396645,121.09,98860.64,53,7,4,-0.4369797896680376,1,2,5,3,2,0.45605615369402186,0
TXN00008969,CUST000014,2025-06-10 09:06:22.664021,289.92,EUR,IT,ES,web,desktop,0,9,1,10,6,5642.3088,18407.19611524372,109.06,98916.6,50,6,4,-0.29077697473308817,1,5,4,3,1,0.43868783400169264,0
TXN00008970,CUST000144,2025-01-21 10:30:22.664021,489.88,EUR,DE,FR,app,atm,0,10,1,21,1,1031.58,698.9801338879382,106.4,2623.56,41,5,4,-0.7749862592115673,1,1,5,0,0,0.4831679609699338,0
TXN00008971,CUST000150,2025-08-14 05:47:22.664021,4010.3,EUR,ES,US,app,atm,0,5,3,14,8,4437.8133333333335,2736.3486113014974,1220.08,12025.36,48,6,4,-0.1562349663385028,1,2,14,0,0,0.4767662418692803,0
TXN00008972,CUST000116,2025-07-27 10:19:22.664021,9694.29,EUR,FR,ES,web,tablet,0,10,6,27,7,5575.545263157895,3962.8441770423206,1145.06,14589.34,57,6,4,1.0393405725270788,1,3,4,3,4,0.4720962487430883,0
TXN00008973,CUST000150,2025-09-19 09:47:22.664021,1273.21,EUR,ES,FR,cajero,mobile,0,9,4,19,9,4437.8133333333335,2736.3486113014974,1220.08,12025.36,48,6,4,-1.1565059068521384,1,2,5,1,2,0.42073221650882525,0
TXN00008974,CUST000133,2025-09-28 04:43:22.664021,61.73,EUR,IT,FR,web,pos,0,4,6,28,9,145.8703846153846,109.73602561372553,11.7,462.02,52,3,4,-0.7667526081617806,1,5,5,3,3,0.4667999465879356,0
TXN00008975,CUST000130,2025-01-28 10:19:22.664021,3554.7,EUR,IT,IT,app,tablet,0,10,1,28,1,5477.731875,3585.6029816829373,1158.54,14850.38,64,6,4,-0.536320357911206,1,5,8,0,4,0.49585035483128426,0
TXN00008976,CUST000083,2025-06-22 10:26:22.664021,352.24,EUR,ES,IT,sucursal,mobile,0,10,6,22,6,158.37742857142857,131.01619648393864,23.45,495.8,70,3,4,1.479684002066517,1,2,8,2,2,0.49290660197465064,0
TXN00008977,CUST000122,2025-05-24 11:30:22.664021,1393.33,USD,GB,DE,app,atm,0,11,5,24,5,879.8508333333334,604.8507573398664,120.9,2731.71,48,5,4,0.8489353110443517,3,4,3,0,0,0.5059441428301398,0
TXN00008978,CUST000154,2025-02-01 12:12:22.664021,1394.9,EUR,ES,US,sucursal,tablet,0,12,5,1,2,5306.762553191489,3600.2821194151297,1232.6,14459.85,47,6,4,-1.0865433380927472,1,2,14,2,4,0.5011032089569672,0
TXN00008979,CUST000115,2024-12-19 11:32:22.664021,24541.97,EUR,DE,DE,sucursal,pos,0,11,3,19,12,6975.763859649122,5678.052922748995,582.15,24541.97,57,6,4,3.0937024321979374,1,1,3,2,3,0.525084148825131,0
TXN00008980,CUST000163,2025-03-12 10:02:22.664021,339.71,EUR,ES,IT,app,tablet,0,10,2,12,3,168.95499999999998,140.93004795235706,16.1,480.82,42,3,4,1.211629466315772,1,2,8,0,4,0.49456301862433927,0
TXN00008981,CUST000067,2025-11-13 07:49:22.664021,4389.81,EUR,DE,US,app,atm,0,7,3,13,11,8442.174444444445,6077.338718064163,531.49,24134.52,54,6,4,-0.6667991750620179,1,1,14,0,0,0.4800647991369265,0
TXN00008982,CUST000189,2024-12-19 11:12:22.664021,680.44,EUR,DE,ES,web,tablet,0,11,3,19,12,7299.777222222222,5820.825465841291,680.44,24792.93,54,6,4,-1.1371818756514356,1,1,4,3,4,0.45744327240433297,0
TXN00008983,CUST000161,2025-11-03 02:11:22.664021,34.85,EUR,ES,IT,web,tablet,0,2,0,3,11,139.16267857142856,120.75959945266268,10.61,487.09,56,3,4,-0.86380443608969,1,2,8,3,4,0.5003975644908887,0
TXN00008984,CUST000143,2025-05-08 09:57:22.664021,4016.68,EUR,ES,GB,web,tablet,0,9,3,8,5,5239.2824390243895,3581.701917241844,1357.73,14883.52,41,6,4,-0.3413467862296399,1,2,6,3,4,0.43962672020343996,0
TXN00008985,CUST000023,2025-01-09 07:33:22.664021,3956.8,EUR,FR,CH,app,pos,0,7,3,9,1,19429.679032258067,27485.165593373804,808.61,93511.09,62,11,4,-0.5629538224585177,1,3,1,0,3,0.55947382862457,0
