transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly
TXN00008340,CUST000041,2024-11-28 02:04:52.562049,260.21,USD,GB,DE,cajero,mobile,0
TXN00008341,CUST000111,2025-10-12 11:48:52.562049,53.2,CHF,ES,GB,app,mobile,0
TXN00008342,CUST000157,2025-07-09 12:10:52.562049,77.43,JPY,GB,US,app,desktop,0
TXN00008343,CUST000104,2025-07-03 02:02:52.562049,105.3,USD,DE,ES,cajero,pos,0
TXN00008344,CUST000024,2025-05-23 04:24:52.632802,116.66,USD,US,DE,app,atm,1
TXN00008345,CUST000073,2025-02-02 02:57:52.562049,927.56,EUR,FR,DE,app,desktop,0
TXN00008346,CUST000148,2025-05-08 01:32:52.562049,36.29,GBP,DE,DE,sucursal,desktop,0
TXN00008347,CUST000008,2025-10-10 05:52:52.562049,181.57,USD,GB,DE,web,pos,0
TXN00008348,CUST000027,2025-09-02 08:01:52.562049,50.61,GBP,GB,GB,app,pos,0
TXN00008349,CUST000161,2025-07-07 13:40:52.562049,12.33,GBP,GB,GB,app,mobile,0
TXN00008350,CUST000082,2025-10-07 15:43:52.562049,359.69,CHF,ES,DE,sucursal,tablet,0
TXN00008351,CUST000093,2025-09-28 00:21:52.632802,174884.34,JPY,US,SY,cajero,desktop,1
TXN00008352,CUST000159,2025-09-29 02:12:52.562049,741.05,CHF,US,US,sucursal,desktop,0
TXN00008353,CUST000188,2025-08-01 12:58:52.562049,65.14,CHF,DE,DE,cajero,atm,0
TXN00008354,CUST000020,2025-08-02 08:49:52.562049,38.21,JPY,DE,ES,sucursal,tablet,0
TXN00008355,CUST000060,2025-08-29 07:49:52.562049,667.41,GBP,DE,ES,app,atm,0
TXN00008356,CUST000044,2024-11-18 00:40:52.562049,253.76,CHF,US,ES,web,pos,0
TXN00008357,CUST000083,2025-03-25 01:27:52.632802,232.22,USD,DE,GB,web,desktop,1
TXN00008358,CUST000180,2025-08-14 03:40:52.562049,109.98,CHF,GB,GB,app,mobile,0
TXN00008359,CUST000103,2025-01-24 03:14:52.562049,38.66,JPY,GB,FR,sucursal,desktop,0
TXN00008360,CUST000043,2025-04-23 04:33:52.562049,142.55,GBP,US,DE,app,tablet,0
TXN00008361,CUST000097,2025-04-18 11:45:52.562049,177.67,USD,DE,ES,web,pos,0
TXN00008362,CUST000184,2025-02-08 12:49:52.562049,185.66,USD,US,FR,sucursal,mobile,0
TXN00008363,CUST000016,2025-05-18 10:02:52.562049,373.52,GBP,GB,DE,web,tablet,0
TXN00008364,CUST000089,2024-12-16 06:58:52.562049,290.05,JPY,ES,DE,web,tablet,0
TXN00008365,CUST000053,2025-08-17 14:01:52.562049,64.24,USD,FR,DE,app,mobile,0
TXN00008366,CUST000064,2025-03-16 09:06:52.562049,19.88,EUR,US,FR,cajero,tablet,0
TXN00008367,CUST000029,2025-04-29 08:34:52.562049,212.66,JPY,FR,FR,cajero,atm,0
TXN00008368,CUST000183,2025-10-04 02:58:52.562049,205.04,CHF,GB,FR,cajero,atm,0
TXN00008369,CUST000053,2025-05-01 03:08:52.562049,246.48,GBP,ES,DE,sucursal,pos,0
TXN00008370,CUST000080,2024-12-04 13:52:52.562049,461.17,JPY,GB,FR,sucursal,desktop,0
TXN00008371,CUST000145,2024-12-27 01:03:52.562049,106.55,GBP,GB,US,web,desktop,0
TXN00008372,CUST000183,2025-04-05 03:53:52.562049,142.4,EUR,FR,DE,web,mobile,0
TXN00008373,CUST000107,2025-07-29 00:33:52.562049,45.11,USD,DE,GB,sucursal,desktop,0
TXN00008374,CUST000066,2025-06-03 08:54:52.562049,76.64,JPY,DE,US,app,pos,0
TXN00008375,CUST000061,2024-11-19 05:26:52.562049,23.15,CHF,US,US,web,tablet,0
TXN00008376,CUST000094,2025-04-01 12:38:52.562049,129.93,USD,US,FR,sucursal,desktop,0
TXN00008377,CUST000157,2025-09-04 04:56:52.562049,99.77,GBP,GB,GB,sucursal,desktop,0
TXN00008378,CUST000093,2025-07-29 15:15:52.562049,168.42,USD,FR,FR,app,pos,0
TXN00008379,CUST000110,2025-01-18 08:04:52.562049,279.0,EUR,DE,GB,sucursal,tablet,0
TXN00008380,CUST000075,2025-07-08 07:50:52.562049,530.83,USD,US,FR,sucursal,tablet,0
TXN00008381,CUST000051,2025-01-07 00:27:52.632802,527.8,GBP,ES,FR,sucursal,desktop,1
TXN00008382,CUST000013,2025-03-03 02:49:52.562049,489.61,USD,GB,GB,sucursal,tablet,0
TXN00008383,CUST000063,2024-12-17 08:36:52.562049,756.27,CHF,US,US,web,pos,0
TXN00008384,CUST000185,2025-05-24 16:09:52.562049,615.46,USD,DE,US,cajero,mobile,0
TXN00008385,CUST000006,2025-07-24 07:55:52.562049,224.72,CHF,US,ES,web,pos,0
TXN00008386,CUST000142,2025-10-22 00:58:52.562049,489.37,CHF,FR,DE,web,mobile,0
TXN00008387,CUST000164,2025-03-12 07:01:52.562049,1353.6,USD,US,DE,cajero,tablet,0
TXN00008388,CUST000177,2025-04-08 05:36:52.562049,39.83,JPY,FR,GB,web,tablet,0
TXN00008389,CUST000179,2025-05-27 14:33:52.562049,130.99,USD,ES,US,web,tablet,0
TXN00008390,CUST000023,2024-11-17 02:14:52.562049,120.49,EUR,DE,GB,cajero,tablet,0
TXN00008391,CUST000186,2024-12-16 16:17:52.562049,255.6,CHF,US,GB,sucursal,pos,0
TXN00008392,CUST000161,2025-09-23 05:35:52.562049,126.74,GBP,FR,FR,sucursal,atm,0
TXN00008393,CUST000052,2024-12-09 04:05:52.562049,287.76,USD,FR,ES,web,mobile,0
TXN00008394,CUST000008,2024-12-07 10:54:52.562049,142.57,USD,ES,GB,web,pos,0
TXN00008395,CUST000152,2025-01-08 14:33:52.562049,262.57,GBP,FR,US,app,mobile,0
TXN00008396,CUST000004,2025-02-13 02:31:52.562049,163.69,USD,DE,GB,web,atm,0
TXN00008397,CUST000043,2025-04-01 03:41:52.562049,398.86,EUR,ES,DE,web,desktop,0
TXN00008398,CUST000092,2025-09-20 13:29:52.562049,499.25,JPY,GB,GB,web,mobile,0
TXN00008399,CUST000160,2025-03-07 17:15:52.562049,185.65,CHF,DE,DE,cajero,atm,0
TXN00008400,CUST000161,2025-06-11 07:27:52.562049,109.33,USD,DE,GB,app,tablet,0
TXN00008401,CUST000114,2025-02-14 10:07:52.562049,159.18,JPY,FR,FR,sucursal,desktop,0
TXN00008402,CUST000014,2025-01-06 09:52:52.562049,235.09,JPY,GB,GB,cajero,pos,0
TXN00008403,CUST000083,2025-04-16 02:40:52.562049,40.72,USD,DE,DE,sucursal,desktop,0
TXN00008404,CUST000153,2025-09-01 11:28:52.562049,185.74,CHF,ES,US,cajero,mobile,0
TXN00008405,CUST000070,2024-11-06 06:27:52.562049,337.77,JPY,US,ES,web,atm,0
TXN00008406,CUST000099,2025-07-24 01:26:52.632802,59.59,JPY,GB,FR,web,mobile,1
TXN00008407,CUST000176,2025-07-11 06:20:52.562049,103.22,GBP,ES,FR,sucursal,tablet,0
TXN00008408,CUST000009,2024-12-27 10:31:52.562049,393.59,GBP,DE,ES,app,desktop,0
TXN00008409,CUST000068,2025-07-05 11:41:52.562049,1453.39,EUR,FR,ES,cajero,mobile,0
TXN00008410,CUST000088,2025-05-08 16:12:52.562049,72.38,EUR,GB,ES,web,atm,0
TXN00008411,CUST000015,2024-12-26 02:23:52.562049,204.9,EUR,ES,US,cajero,pos,0
TXN00008412,CUST000157,2025-10-06 16:45:52.562049,16.26,CHF,US,GB,sucursal,atm,0
TXN00008413,CUST000010,2024-12-31 10:06:52.562049,41.71,GBP,US,US,sucursal,mobile,0
TXN00008414,CUST000111,2025-06-02 02:17:52.562049,96.22,USD,FR,US,cajero,pos,0
TXN00008415,CUST000152,2025-09-13 17:21:52.562049,243.87,JPY,DE,FR,web,pos,0
TXN00008416,CUST000141,2025-02-13 05:29:52.562049,368.79,USD,DE,GB,cajero,tablet,0
TXN00008417,CUST000093,2025-10-22 00:40:52.562049,118.47,JPY,GB,GB,sucursal,mobile,0
TXN00008418,CUST000177,2025-03-07 11:04:52.562049,437.69,USD,ES,DE,web,tablet,0
TXN00008419,CUST000109,2025-01-24 12:22:52.562049,94.83,CHF,FR,GB,sucursal,desktop,0
TXN00008420,CUST000034,2025-07-07 04:56:52.562049,169.14,CHF,DE,FR,sucursal,pos,0
TXN00008421,CUST000163,2025-04-06 06:50:52.562049,443.28,USD,GB,US,app,atm,0
TXN00008422,CUST000126,2025-05-04 03:38:52.562049,170.78,GBP,FR,FR,cajero,desktop,0
TXN00008423,CUST000050,2025-08-10 16:57:52.562049,98.32,GBP,US,GB,app,mobile,0
TXN00008424,CUST000090,2025-09-18 03:05:52.562049,79.15,JPY,FR,ES,sucursal,atm,0
TXN00008425,CUST000142,2025-10-08 09:32:52.562049,57.22,CHF,FR,GB,cajero,desktop,0
TXN00008426,CUST000182,2025-11-04 07:39:52.562049,72.87,GBP,ES,ES,cajero,pos,0
TXN00008427,CUST000012,2025-07-13 01:46:52.632802,37.52,USD,DE,KP,sucursal,mobile,1
TXN00008428,CUST000038,2025-08-25 13:23:52.562049,121.8,GBP,ES,FR,app,atm,0
TXN00008429,CUST000008,2025-02-08 14:28:52.562049,186.24,JPY,ES,FR,cajero,atm,0
TXN00008430,CUST000132,2025-10-26 03:34:52.562049,54.48,EUR,FR,US,web,mobile,0
TXN00008431,CUST000061,2025-05-05 15:49:52.562049,39.15,CHF,ES,FR,cajero,pos,0
TXN00008432,CUST000072,2025-08-28 03:16:52.562049,28.31,USD,US,DE,app,desktop,0
TXN00008433,CUST000045,2025-07-31 01:27:52.562049,41.91,JPY,GB,FR,app,desktop,0
TXN00008434,CUST000116,2025-07-20 08:43:52.562049,39.49,CHF,US,GB,app,desktop,0
TXN00008435,CUST000045,2025-03-26 13:40:52.562049,120.38,USD,GB,DE,sucursal,pos,0
TXN00008436,CUST000114,2024-11-12 03:12:52.562049,288.97,GBP,GB,FR,app,desktop,0
TXN00008437,CUST000038,2025-06-14 05:16:52.562049,550.15,GBP,DE,FR,web,tablet,0
TXN00008438,CUST000056,2025-01-14 16:58:52.562049,21.91,USD,US,US,app,mobile,0
TXN00008439,CUST000157,2025-03-06 05:13:52.562049,177.84,USD,US,ES,cajero,pos,0
TXN00008440,CUST000134,2025-02-12 01:04:52.562049,440.87,GBP,DE,US,cajero,tablet,0
TXN00008441,CUST000110,2025-10-13 12:54:52.562049,687.96,GBP,US,US,web,atm,0
TXN00008442,CUST000133,2025-02-23 14:16:52.562049,29.47,CHF,GB,US,cajero,desktop,0
TXN00008443,CUST000017,2024-11-12 08:40:52.562049,1278.17,USD,US,FR,cajero,pos,0
TXN00008444,CUST000133,2025-10-13 12:21:52.562049,181.63,JPY,FR,DE,sucursal,desktop,0
TXN00008445,CUST000025,2025-09-19 09:28:52.562049,59.71,JPY,GB,GB,cajero,atm,0
TXN00008446,CUST000138,2025-03-29 01:25:52.562049,24.41,CHF,DE,ES,sucursal,atm,0
TXN00008447,CUST000078,2025-04-20 06:42:52.562049,86.59,JPY,DE,GB,web,desktop,0
TXN00008448,CUST000104,2025-11-02 13:42:52.562049,271.54,GBP,DE,DE,web,pos,0
TXN00008449,CUST000108,2025-06-12 14:55:52.562049,451.53,GBP,FR,DE,sucursal,pos,0
TXN00008450,CUST000096,2025-10-03 14:27:52.562049,462.03,EUR,DE,GB,sucursal,tablet,0
TXN00008451,CUST000022,2024-12-12 01:38:52.562049,60.08,GBP,ES,US,app,tablet,0
TXN00008452,CUST000142,2025-06-25 12:56:52.562049,408.56,JPY,FR,US,web,atm,0
TXN00008453,CUST000035,2025-03-20 08:27:52.562049,52.14,GBP,GB,US,web,pos,0
TXN00008454,CUST000037,2024-11-19 09:56:52.562049,102.99,USD,ES,FR,web,pos,0
TXN00008455,CUST000177,2025-09-30 10:23:52.562049,352.42,USD,DE,FR,sucursal,mobile,0
TXN00008456,CUST000008,2025-04-02 05:09:52.562049,646.51,GBP,ES,ES,web,desktop,0
TXN00008457,CUST000082,2025-02-07 02:58:52.562049,264.54,GBP,US,DE,sucursal,pos,0
TXN00008458,CUST000037,2025-04-28 11:52:52.562049,16.9,EUR,FR,US,cajero,pos,0
TXN00008459,CUST000017,2025-04-18 04:52:52.632802,84890.32,GBP,ES,SY,app,mobile,1
TXN00008460,CUST000048,2025-01-01 01:11:52.562049,453.64,EUR,US,GB,sucursal,mobile,0
TXN00008461,CUST000037,2025-02-01 15:16:52.562049,322.77,JPY,FR,DE,cajero,pos,0
TXN00008462,CUST000044,2024-11-21 07:10:52.562049,84.72,USD,FR,ES,web,atm,0
TXN00008463,CUST000184,2025-09-25 03:14:52.562049,510.88,GBP,FR,GB,cajero,tablet,0
TXN00008464,CUST000095,2025-10-23 03:25:52.632802,143599.23,JPY,US,SY,cajero,tablet,1
TXN00008465,CUST000142,2025-05-12 04:15:52.562049,45.09,GBP,ES,GB,sucursal,pos,0
TXN00008466,CUST000020,2025-02-07 01:35:52.562049,322.77,JPY,GB,US,app,mobile,0
TXN00008467,CUST000157,2025-01-15 07:19:52.562049,349.9,EUR,US,ES,cajero,pos,0
TXN00008468,CUST000015,2025-01-15 10:26:52.562049,38.99,GBP,ES,DE,sucursal,atm,0
TXN00008469,CUST000126,2025-07-05 06:30:52.562049,78.93,JPY,US,DE,sucursal,desktop,0
TXN00008470,CUST000038,2025-06-24 16:26:52.562049,72.32,EUR,ES,US,web,pos,0
TXN00008471,CUST000001,2025-01-13 05:01:52.562049,280.71,CHF,GB,US,sucursal,tablet,0
TXN00008472,CUST000021,2025-05-28 16:54:52.562049,85.9,EUR,GB,FR,app,atm,0
TXN00008473,CUST000174,2025-06-12 10:52:52.562049,144.4,JPY,FR,FR,web,tablet,0
TXN00008474,CUST000182,2025-02-23 15:45:52.562049,42.19,GBP,FR,US,web,atm,0
TXN00008475,CUST000184,2025-10-18 16:08:52.562049,26.69,JPY,DE,US,cajero,tablet,0
TXN00008476,CUST000127,2025-06-15 11:03:52.562049,532.54,USD,ES,US,app,mobile,0
TXN00008477,CUST000025,2025-10-10 14:58:52.562049,113.79,GBP,FR,ES,web,desktop,0
TXN00008478,CUST000037,2025-01-06 02:19:52.562049,102.59,USD,US,GB,app,mobile,0
TXN00008479,CUST000069,2025-02-18 15:54:52.562049,111.5,CHF,DE,DE,web,atm,0
TXN00008480,CUST000094,2025-05-18 05:22:52.632802,21.95,USD,FR,IR,app,pos,1
TXN00008481,CUST000030,2025-07-24 14:52:52.562049,592.61,EUR,US,ES,web,atm,0
TXN00008482,CUST000068,2025-05-30 04:58:52.562049,131.14,EUR,US,DE,app,atm,0
TXN00008483,CUST000061,2025-03-29 06:01:52.562049,132.79,USD,US,GB,web,tablet,0
TXN00008484,CUST000023,2025-04-27 13:08:52.562049,145.28,EUR,FR,GB,cajero,tablet,0
TXN00008485,CUST000014,2025-01-09 13:04:52.562049,71.93,JPY,GB,US,cajero,tablet,0
TXN00008486,CUST000121,2025-05-24 11:30:52.562049,187.14,JPY,FR,DE,app,tablet,0
TXN00008487,CUST000012,2025-03-01 11:07:52.562049,333.71,EUR,US,US,cajero,atm,0
TXN00008488,CUST000118,2025-01-01 05:50:52.562049,282.74,CHF,GB,ES,cajero,pos,0
TXN00008489,CUST000147,2025-03-28 03:33:52.562049,167.71,JPY,US,DE,web,mobile,0
TXN00008490,CUST000099,2025-03-06 17:17:52.562049,83.37,GBP,US,FR,sucursal,atm,0
TXN00008491,CUST000068,2025-09-27 14:26:52.562049,591.2,CHF,US,ES,app,tablet,0
TXN00008492,CUST000186,2025-10-24 07:12:52.562049,118.42,GBP,FR,DE,sucursal,pos,0
TXN00008493,CUST000007,2025-03-17 09:09:52.562049,65.57,CHF,GB,US,sucursal,desktop,0
TXN00008494,CUST000073,2025-05-06 02:22:52.562049,248.09,GBP,DE,US,cajero,atm,0
TXN00008495,CUST000167,2025-11-04 09:39:52.562049,85.32,EUR,ES,GB,web,pos,0
TXN00008496,CUST000173,2025-04-25 14:48:52.562049,261.02,CHF,ES,ES,sucursal,tablet,0
TXN00008497,CUST000146,2025-02-17 05:58:52.562049,117.15,CHF,GB,FR,web,atm,0
TXN00008498,CUST000099,2025-04-22 16:02:52.562049,170.56,CHF,GB,ES,web,mobile,0
TXN00008499,CUST000091,2025-07-13 11:15:52.562049,184.66,GBP,US,ES,app,tablet,0
TXN00008500,CUST000101,2025-08-17 14:44:52.562049,799.93,USD,ES,DE,app,pos,0
TXN00008501,CUST000167,2025-05-17 12:04:52.562049,477.13,USD,ES,DE,sucursal,mobile,0
TXN00008502,CUST000016,2025-06-19 00:48:52.562049,228.67,USD,GB,GB,web,pos,0
TXN00008503,CUST000111,2025-05-11 13:46:52.562049,1920.81,USD,GB,DE,cajero,mobile,0
TXN00008504,CUST000160,2025-08-24 01:09:52.562049,92.18,GBP,GB,GB,app,mobile,0
TXN00008505,CUST000148,2025-09-08 12:55:52.562049,59.18,EUR,GB,US,web,atm,0
TXN00008506,CUST000187,2025-02-11 01:11:52.562049,53.94,JPY,DE,GB,cajero,desktop,0
TXN00008507,CUST000045,2025-05-13 16:30:52.562049,503.35,EUR,DE,DE,cajero,atm,0
TXN00008508,CUST000086,2025-02-01 04:00:52.562049,662.2,JPY,GB,DE,app,pos,0
TXN00008509,CUST000041,2025-03-20 01:54:52.632802,53225.79,GBP,DE,FR,app,pos,1
TXN00008510,CUST000023,2025-07-03 11:53:52.562049,222.31,GBP,DE,US,app,tablet,0
TXN00008511,CUST000160,2025-10-14 14:52:52.562049,173.64,CHF,US,DE,sucursal,desktop,0
TXN00008512,CUST000086,2025-06-17 12:15:52.562049,56.01,EUR,GB,DE,web,desktop,0
TXN00008513,CUST000070,2025-09-02 17:05:52.562049,247.96,GBP,US,GB,cajero,mobile,0
TXN00008514,CUST000103,2025-01-23 00:51:52.562049,108.95,CHF,US,DE,cajero,pos,0
TXN00008515,CUST000168,2025-02-14 08:26:52.562049,54.48,USD,DE,DE,app,mobile,0
TXN00008516,CUST000142,2025-10-02 08:25:52.562049,178.86,USD,FR,GB,cajero,mobile,0
TXN00008517,CUST000146,2025-02-02 07:10:52.562049,113.27,CHF,DE,US,web,mobile,0
TXN00008518,CUST000088,2025-02-20 04:51:52.562049,171.97,GBP,FR,DE,web,tablet,0
TXN00008519,CUST000111,2025-09-27 04:55:52.562049,140.98,CHF,GB,DE,sucursal,mobile,0
TXN00008520,CUST000093,2025-04-29 05:47:52.562049,65.31,USD,FR,FR,cajero,pos,0
TXN00008521,CUST000173,2025-08-11 03:04:52.562049,129.25,JPY,US,US,web,mobile,0
TXN00008522,CUST000140,2025-01-04 15:17:52.562049,608.72,JPY,ES,GB,cajero,mobile,0
TXN00008523,CUST000168,2025-09-16 04:48:52.562049,687.37,GBP,DE,FR,web,pos,0
TXN00008524,CUST000121,2024-11-11 05:01:52.562049,1047.5,JPY,FR,GB,web,mobile,0
TXN00008525,CUST000009,2025-02-21 00:54:52.632802,218.16,EUR,DE,ES,app,mobile,1
TXN00008526,CUST000134,2024-11-16 04:28:52.562049,69.7,JPY,FR,US,app,mobile,0
TXN00008527,CUST000109,2025-06-29 15:32:52.562049,42.54,JPY,DE,US,web,tablet,0
TXN00008528,CUST000026,2025-04-29 12:25:52.562049,65.82,GBP,US,US,sucursal,mobile,0
TXN00008529,CUST000036,2025-09-12 14:29:52.562049,284.69,EUR,US,GB,cajero,tablet,0
TXN00008530,CUST000179,2025-04-22 13:03:52.562049,137.77,USD,ES,FR,sucursal,atm,0
TXN00008531,CUST000126,2025-06-08 06:24:52.562049,335.46,USD,GB,GB,sucursal,desktop,0
TXN00008532,CUST000143,2025-09-20 07:12:52.562049,160.98,CHF,GB,US,app,desktop,0
TXN00008533,CUST000135,2024-11-06 04:28:52.562049,172.84,GBP,ES,FR,cajero,desktop,0
TXN00008534,CUST000146,2024-12-10 14:11:52.562049,153.53,USD,US,ES,cajero,tablet,0
TXN00008535,CUST000117,2024-11-25 09:10:52.562049,306.31,EUR,US,US,cajero,tablet,0
TXN00008536,CUST000185,2025-08-18 04:07:52.562049,60.92,JPY,US,ES,web,atm,0
TXN00008537,CUST000128,2025-06-20 03:18:52.562049,223.44,CHF,FR,ES,sucursal,pos,0
TXN00008538,CUST000006,2025-01-09 07:38:52.562049,101.38,EUR,GB,US,app,pos,0
TXN00008539,CUST000048,2025-10-20 15:27:52.562049,116.0,CHF,US,FR,web,mobile,0
TXN00008540,CUST000059,2025-10-21 13:04:52.562049,177.87,USD,DE,DE,app,pos,0
TXN00008541,CUST000086,2025-06-27 15:24:52.562049,1437.55,CHF,US,FR,web,tablet,0
TXN00008542,CUST000048,2025-02-15 01:28:52.632802,137879.05,JPY,FR,YE,web,pos,1
TXN00008543,CUST000012,2025-03-29 16:19:52.632802,75501.22,GBP,FR,GB,sucursal,pos,1
TXN00008544,CUST000085,2025-08-14 12:56:52.562049,143.35,GBP,GB,GB,sucursal,mobile,0
TXN00008545,CUST000135,2024-11-12 13:03:52.562049,55.8,EUR,GB,ES,cajero,desktop,0
TXN00008546,CUST000167,2025-08-16 15:13:52.562049,45.61,USD,FR,DE,web,desktop,0
TXN00008547,CUST000036,2025-10-23 09:00:52.632802,186.31,CHF,ES,KP,web,tablet,1
TXN00008548,CUST000180,2025-05-31 15:24:52.562049,109.96,USD,ES,FR,sucursal,pos,0
TXN00008549,CUST000017,2025-03-10 16:45:52.562049,29.91,CHF,GB,GB,cajero,desktop,0
TXN00008550,CUST000053,2025-08-09 04:19:52.562049,599.25,EUR,US,US,web,tablet,0
TXN00008551,CUST000023,2025-01-05 05:20:52.562049,197.11,CHF,FR,DE,cajero,mobile,0
TXN00008552,CUST000011,2025-04-05 06:47:52.562049,29.15,CHF,US,US,app,pos,0
TXN00008553,CUST000084,2025-08-13 08:57:52.562049,35.47,JPY,US,GB,app,pos,0
TXN00008554,CUST000163,2024-12-08 14:37:52.562049,161.61,JPY,GB,ES,app,pos,0
TXN00008555,CUST000097,2025-05-12 01:03:52.562049,255.76,GBP,FR,GB,web,atm,0
TXN00008556,CUST000092,2025-09-30 11:14:52.562049,66.3,EUR,GB,GB,web,atm,0
TXN00008557,CUST000105,2025-08-17 10:51:52.562049,269.91,CHF,DE,US,sucursal,atm,0
TXN00008558,CUST000085,2024-11-09 04:07:52.562049,232.23,JPY,FR,FR,cajero,desktop,0
TXN00008559,CUST000019,2024-12-07 06:49:52.562049,128.55,USD,FR,FR,cajero,pos,0
TXN00008560,CUST000141,2024-11-29 17:16:52.562049,312.37,GBP,FR,US,web,pos,0
TXN00008561,CUST000018,2025-05-07 01:02:52.562049,79.4,USD,GB,DE,sucursal,mobile,0
TXN00008562,CUST000176,2024-12-25 16:58:52.562049,1293.43,JPY,FR,GB,app,atm,0
TXN00008563,CUST000016,2025-10-26 09:00:52.562049,159.68,USD,GB,US,web,atm,0
TXN00008564,CUST000004,2025-09-05 04:21:52.562049,233.24,JPY,DE,US,sucursal,tablet,0
TXN00008565,CUST000104,2025-03-11 07:29:52.562049,33.63,USD,ES,GB,app,tablet,0
TXN00008566,CUST000099,2025-01-22 04:34:52.562049,92.78,EUR,DE,US,web,desktop,0
TXN00008567,CUST000161,2025-05-04 17:11:52.562049,150.76,JPY,GB,DE,app,mobile,0
TXN00008568,CUST000092,2025-11-05 09:46:52.562049,753.46,EUR,ES,DE,sucursal,atm,0
TXN00008569,CUST000035,2025-09-03 01:23:52.562049,153.55,USD,US,GB,sucursal,desktop,0
TXN00008570,CUST000060,2025-09-15 14:36:52.632802,185010.07,CHF,US,ES,app,atm,1
TXN00008571,CUST000046,2025-04-16 07:30:52.562049,100.12,CHF,US,DE,web,pos,0
TXN00008572,CUST000022,2025-07-26 01:34:52.632802,113693.49,JPY,FR,SY,sucursal,desktop,1
TXN00008573,CUST000016,2025-01-05 08:36:52.562049,182.67,JPY,GB,DE,app,atm,0
TXN00008574,CUST000185,2025-07-22 01:52:52.562049,85.15,JPY,DE,FR,web,atm,0
TXN00008575,CUST000078,2025-04-04 12:53:52.562049,56.17,EUR,DE,DE,app,mobile,0
TXN00008576,CUST000007,2025-08-02 07:07:52.562049,207.71,GBP,FR,ES,web,desktop,0
TXN00008577,CUST000113,2025-05-06 15:56:52.562049,16.46,JPY,US,GB,web,tablet,0
TXN00008578,CUST000167,2025-08-27 06:16:52.562049,24.68,CHF,DE,GB,sucursal,atm,0
TXN00008579,CUST000137,2025-07-18 10:49:52.562049,205.99,CHF,ES,FR,cajero,pos,0
TXN00008580,CUST000115,2025-06-16 03:22:52.562049,60.12,CHF,GB,FR,app,mobile,0
TXN00008581,CUST000119,2025-05-28 15:50:52.562049,105.33,USD,GB,DE,app,atm,0
TXN00008582,CUST000045,2025-05-13 10:05:52.562049,68.99,CHF,GB,US,cajero,tablet,0
TXN00008583,CUST000002,2024-11-18 16:22:52.562049,116.43,USD,DE,US,sucursal,mobile,0
TXN00008584,CUST000025,2025-01-19 14:20:52.562049,118.99,JPY,US,US,web,atm,0
TXN00008585,CUST000056,2025-05-19 01:11:52.562049,18.47,USD,FR,US,app,atm,0
TXN00008586,CUST000125,2025-04-22 14:03:52.562049,18.62,USD,US,US,cajero,mobile,0
TXN00008587,CUST000036,2025-01-01 01:18:52.562049,589.02,USD,US,GB,sucursal,pos,0
TXN00008588,CUST000003,2025-04-06 11:25:52.562049,225.79,USD,FR,GB,cajero,atm,0
TXN00008589,CUST000162,2025-04-09 09:19:52.562049,29.04,JPY,US,DE,cajero,desktop,0
TXN00008590,CUST000084,2025-10-28 07:24:52.562049,77.48,EUR,DE,ES,app,pos,0
TXN00008591,CUST000076,2025-05-05 08:08:52.632802,178.07,GBP,GB,IR,sucursal,pos,1
TXN00008592,CUST000185,2025-01-29 01:53:52.562049,371.05,CHF,US,DE,cajero,pos,0
TXN00008593,CUST000105,2025-08-23 00:33:52.562049,184.34,GBP,GB,FR,cajero,atm,0
TXN00008594,CUST000081,2025-01-08 16:50:52.562049,53.18,GBP,FR,US,app,desktop,0
TXN00008595,CUST000017,2025-03-10 11:45:52.562049,39.32,EUR,FR,ES,cajero,pos,0
TXN00008596,CUST000157,2025-07-14 12:16:52.562049,196.38,CHF,GB,DE,cajero,tablet,0
TXN00008597,CUST000003,2025-08-13 06:40:52.562049,89.33,JPY,US,US,cajero,atm,0
TXN00008598,CUST000009,2025-10-30 03:29:52.562049,160.55,USD,FR,GB,sucursal,desktop,0
TXN00008599,CUST000147,2025-06-02 02:15:52.562049,99.66,JPY,GB,US,web,atm,0
TXN00008600,CUST000119,2025-04-15 12:56:52.562049,28.44,GBP,FR,DE,sucursal,atm,0
TXN00008601,CUST000155,2025-04-06 09:09:52.562049,79.28,JPY,DE,GB,web,desktop,0
TXN00008602,CUST000163,2025-08-08 13:59:52.562049,456.85,GBP,GB,US,app,desktop,0
TXN00008603,CUST000040,2025-06-06 13:37:52.562049,65.84,GBP,US,DE,web,atm,0
TXN00008604,CUST000026,2024-11-08 02:57:52.562049,112.75,USD,FR,US,cajero,tablet,0
TXN00008605,CUST000083,2024-11-08 02:58:52.562049,21.89,EUR,FR,GB,sucursal,pos,0
TXN00008606,CUST000180,2025-07-16 06:54:52.562049,172.87,GBP,GB,ES,app,pos,0
TXN00008607,CUST000112,2025-09-16 16:11:52.562049,116.71,GBP,FR,GB,sucursal,atm,0
TXN00008608,CUST000098,2025-01-26 11:36:52.562049,310.81,USD,GB,US,app,desktop,0
TXN00008609,CUST000132,2025-09-30 11:55:52.562049,140.06,GBP,GB,FR,cajero,mobile,0
TXN00008610,CUST000044,2025-03-22 05:24:52.562049,37.87,EUR,ES,GB,sucursal,mobile,0
TXN00008611,CUST000077,2025-01-10 06:52:52.562049,309.35,EUR,DE,DE,cajero,atm,0
