transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly,tipo,hour,day_of_week,day_of_month,month,customer_avg_amount,customer_std_amount,customer_min_amount,customer_max_amount,customer_transaction_count,customer_unique_countries,customer_unique_channels,amount_deviation,currency_encoded,origin_country_encoded,destination_country_encoded,channel_encoded,device_type_encoded,anomaly_score,predicted_anomaly,pred_isolation_forest,score_isolation_forest,pred_lof,score_lof,pred_random_forest,score_random_forest,pred_logistic_regression,score_logistic_regression,pred_decision_tree,score_decision_tree
TXN00009483,CUST000181,2025-07-30 03:54:57.003505,121.31,EUR,IT,FR,cajero,atm,0,Normal,3,2,30,7,859.3886956521739,767.5902422592371,109.88,2932.89,46,5,4,-0.9615529928028327,1,5,5,1,0,0.0,0,0,0.466943687543014,0,1.01259654440354,0,0.0,0,0.01683101206550977,0,0.0
TXN00004200,CUST000020,2025-11-16 22:35:57.003505,117.05,EUR,IT,IT,sucursal,mobile,0,Normal,22,6,16,11,3059.5745588235295,12108.493253395596,10.07,69036.33,68,7,4,-0.2430132715113287,1,5,8,2,2,0.0,0,0,0.4752748191393547,0,1.024032690704987,0,0.007916666666666666,0,0.4553125423904858,0,0.0
TXN00002604,CUST000124,2025-05-26 02:36:57.003505,2302.36,EUR,DE,ES,cajero,mobile,0,Normal,2,0,26,5,909.7118867924529,685.5308862425715,105.13,2668.3,53,5,4,2.0314884990948134,1,1,4,1,2,0.0,0,0,0.4815217723827001,0,1.0406267921686883,0,0.0,0,0.005605186892490807,0,0.0
TXN00003777,CUST000038,2025-06-04 07:35:57.003505,152.61,EUR,ES,IT,web,atm,0,Normal,7,2,4,6,7141.748709677419,18776.16760796677,143.24,94991.86,62,10,4,-0.37223457178448266,1,2,8,3,0,0.0,0,0,0.4898707463639807,0,1.0091409995041993,0,0.03322881828316611,1,0.6778122606050828,0,0.0
TXN00003542,CUST000186,2025-04-24 07:51:57.003505,4751.03,EUR,IT,GB,cajero,desktop,0,Normal,7,3,24,4,4858.559038461539,3428.725794161738,1031.11,14581.66,52,6,4,-0.03136122422308397,1,5,6,1,1,0.0,0,0,0.4381027862756336,0,0.983284310817391,0,0.0,0,0.011930194320470306,0,0.0
TXN00007548,CUST000152,2025-11-12 01:36:57.003505,935.65,GBP,GB,DE,app,tablet,0,Normal,1,2,12,11,951.1576086956521,716.2417846887702,125.83,2743.37,46,5,4,-0.021651359925530373,2,4,3,0,4,0.0,0,0,0.5038868776365515,0,1.1401313711881662,0,0.0,0,0.026817185481468706,0,0.0
TXN00000361,CUST000165,2025-06-06 03:50:57.003505,1662.07,EUR,FR,ES,cajero,desktop,0,Normal,3,4,6,6,796.1411538461538,546.07482260668,145.49,2657.6,52,5,4,1.5857329595138903,1,3,4,1,1,0.0,0,0,0.45169948617318767,0,1.0169730770123728,0,0.0,0,0.010610026038444695,0,0.0
TXN00002213,CUST000159,2025-12-19 06:04:57.003505,5718.48,USD,GB,IT,app,pos,0,Normal,6,4,19,12,5364.320277777778,2907.7495496055617,1837.52,14914.47,36,6,4,0.12179856485523836,3,4,8,0,3,0.0,0,0,0.5226529702839682,0,1.0532448426407446,0,0.0,0,0.04547631444070022,0,0.0
TXN00001784,CUST000055,2025-02-06 20:20:57.003505,7703.82,CHF,CH,ES,sucursal,tablet,0,Normal,20,3,6,2,7358.3737037037035,4642.129487846006,544.87,19628.1,54,6,4,0.07441548046566257,0,0,4,2,4,0.0,0,0,0.5183933127508396,0,1.088010491459699,0,0.0,0,0.005810382647582645,0,0.0
TXN00009126,CUST000066,2025-08-10 06:30:57.003505,584.9,EUR,DE,IT,sucursal,desktop,0,Normal,6,6,10,8,951.3685964912281,717.5452787914169,125.37,2987.52,57,5,4,-0.5107253950548694,1,1,8,2,1,0.0,0,0,0.4500960019247867,0,1.019697796281816,0,0.0,0,0.02553641832120608,0,0.0
TXN00009851,CUST000174,2025-09-05 04:31:57.003505,317.54,EUR,IT,FR,sucursal,pos,0,Normal,4,4,5,9,953.0994444444445,735.2875712941743,105.45,2963.0,54,5,4,-0.8643685387765123,1,5,5,2,3,0.0,0,0,0.4465462537965266,0,0.9904991394992344,0,0.0,0,0.02313391810212478,0,0.0
TXN00002160,CUST000114,2025-04-23 18:15:57.003505,2661.28,EUR,ES,GB,cajero,atm,0,Normal,18,2,23,4,5335.650000000001,3328.235785762344,1233.85,12763.92,56,6,4,-0.8035398245031149,1,2,6,1,0,0.0,0,0,0.4453540591004457,0,0.9924631012329849,0,0.0,0,0.005752364007761239,0,0.0
TXN00005438,CUST000002,2025-09-28 02:31:57.003505,89.0,EUR,ES,FR,web,pos,0,Normal,2,6,28,9,5083.588301886793,15511.3779006517,21.06,83708.16,53,7,4,-0.32199514018383585,1,2,5,3,3,0.0,0,0,0.46911632126481556,0,1.0686074806480224,0,0.01612997658079625,0,0.24409910185525116,0,0.0
TXN00007117,CUST000023,2025-03-26 17:05:57.003505,2477.5,EUR,FR,ES,web,desktop,0,Normal,17,2,26,3,15815.222833333333,23024.490626082472,808.61,96461.99,60,12,4,-0.5792841652550995,1,3,4,3,1,0.0,0,0,0.5316663284300039,0,1.007695870302829,0,0.0,0,0.01903073539424348,0,0.0
TXN00007943,CUST000176,2025-02-16 20:23:57.003505,757.32,EUR,ES,ES,sucursal,mobile,0,Normal,20,6,16,2,999.8185454545454,731.9722641436783,123.88,2909.03,55,5,4,-0.3312947183961205,1,2,4,2,2,0.0,0,0,0.4378197164744476,0,0.9861433314727662,0,0.0,0,0.010730095211074745,0,0.0
TXN00008640,CUST000079,2025-02-19 05:34:57.003505,4606.39,EUR,FR,US,web,desktop,0,Normal,5,2,19,2,8145.75744680851,6052.306858239896,540.85,22648.11,47,6,4,-0.5847964303734949,1,3,14,3,1,0.0,0,0,0.4822002483470557,0,0.9819420843672001,0,0.0,0,0.01080949580828588,0,0.0
TXN00007346,CUST000098,2025-05-04 21:59:57.003505,1667.2,EUR,IT,GB,app,atm,0,Normal,21,6,4,5,859.0164814814815,759.6341295827942,114.41,2894.43,54,5,4,1.063911541071064,1,5,6,0,0,0.0,0,0,0.49498437512909216,0,1.0826517814997925,0,0.0,0,0.026208553482091643,0,0.0
TXN00007470,CUST000052,2025-06-29 05:51:57.003505,164.48,EUR,ES,IT,web,mobile,0,Normal,5,6,29,6,177.9474,132.6302616653853,34.91,487.78,50,3,4,-0.10154092836245893,1,2,8,3,2,0.0,0,0,0.4796009287509635,0,1.0290116694148985,0,0.0,0,0.00706497370017292,0,0.0
TXN00006060,CUST000161,2025-10-31 02:10:57.003505,271.84,EUR,ES,FR,app,tablet,0,Normal,2,4,31,10,139.16267857142856,120.75959945266268,10.61,487.09,56,3,4,1.0986896356996514,1,2,5,0,4,0.0,0,0,0.5123072520629793,0,1.1008902788052954,0,0.0,0,0.004026392273358726,0,0.0
TXN00005084,CUST000043,2025-09-29 20:44:57.003505,7176.35,EUR,CH,ES,sucursal,tablet,0,Normal,20,0,29,9,14802.66984375,19505.427795265667,654.06,90854.63,64,10,4,-0.39098449536236607,1,0,4,2,4,0.0,0,0,0.5562835787661322,0,1.025166286014109,0,0.006551724137931033,0,0.02803397597595998,0,0.0
TXN00001299,CUST000071,2026-01-09 04:51:57.003505,20558.59,EUR,FR,US,cajero,mobile,0,Normal,4,4,9,1,8737.374901960784,6519.461954884734,915.99,24253.24,51,6,4,1.8132194309944398,1,3,14,1,2,0.0,0,0,0.5294323277897028,0,1.0554235635920053,0,0.007916666666666666,1,0.5642318263903274,0,0.0
TXN00004674,CUST000080,2025-05-07 05:13:57.003505,386.2,EUR,ES,ES,cajero,tablet,0,Normal,5,2,7,5,146.3564,118.60946270815987,13.78,474.86,50,3,4,2.0221286944702683,1,2,4,1,4,0.0,0,0,0.4904178732382888,0,1.017539771583557,0,0.0,0,0.004112682783216807,0,0.0
TXN00002959,CUST000169,2025-03-25 21:48:57.003505,236.0,EUR,DE,IT,cajero,mobile,0,Normal,21,1,25,3,1003.1623076923078,777.0232421375961,108.39,2916.08,52,5,4,-0.9873093430185303,1,1,8,1,2,0.0,0,0,0.4589376189535492,0,1.007859266197068,0,0.0,0,0.026158854561093226,0,0.0
TXN00001397,CUST000156,2025-12-20 19:13:57.003505,124.63,EUR,FR,IT,cajero,desktop,0,Normal,19,5,20,12,105.78857142857143,88.03691067704752,12.77,375.54,56,3,4,0.21401737308262253,1,3,8,1,1,0.0,0,0,0.4738971283680214,0,1.0340138598375974,0,0.0,0,0.013398883447819492,0,0.0
TXN00004769,CUST000068,2025-09-10 06:53:57.003505,482.1,EUR,ES,FR,sucursal,desktop,0,Normal,6,2,10,9,759.856590909091,491.71454812415806,146.29,2320.43,44,5,4,-0.5648736475335762,1,2,5,2,1,0.0,0,0,0.42117959310411085,0,0.9872225459763889,0,0.0,0,0.024573700446591087,0,0.0
TXN00004509,CUST000048,2025-06-24 09:38:57.003505,2689.46,EUR,FR,IT,sucursal,tablet,0,Normal,9,1,24,6,14978.963214285715,24570.676906037716,1239.7,91202.35,56,8,4,-0.5001695012629329,1,3,8,2,4,0.0,0,0,0.5043726704888474,0,1.0068397782275393,0,0.10330006938926374,0,0.05928204260716206,0,0.0
TXN00003452,CUST000047,2025-03-31 03:40:57.003505,2231.43,EUR,ES,CH,web,tablet,0,Normal,3,0,31,3,14563.28859375,20712.60540698934,564.29,99973.8,64,9,4,-0.5953794006519967,1,2,1,3,4,0.0,0,0,0.553923522560935,0,1.0521539038609138,0,0.026611044458338257,0,0.0031860180067132403,0,0.0
TXN00008490,CUST000037,2025-02-16 20:17:57.003505,98.24,EUR,ES,ES,cajero,desktop,0,Normal,20,6,16,2,3344.5771604938273,14448.411660449672,10.52,94457.02,81,9,4,-0.2246847083652452,1,2,4,1,1,0.0,0,0,0.5155485602046109,0,1.0462578330033927,0,0.016391465677179962,1,0.5736501864517266,0,0.0
TXN00004352,CUST000162,2025-10-06 22:41:57.003505,9809.91,GBP,CH,DE,sucursal,mobile,0,Normal,22,0,6,10,8187.689791666667,6409.234849582279,610.75,24295.17,48,6,4,0.2531066884194382,2,0,3,2,2,0.0,0,0,0.5131984944653022,1,1.1691776793163382,0,0.0,0,0.029617882546325695,0,0.0
TXN00006220,CUST000009,2025-08-02 02:07:57.003505,686.68,EUR,FR,ES,web,atm,0,Normal,2,5,2,8,17673.34349206349,20853.679531958067,673.65,79519.37,63,12,4,-0.8145643297729316,1,3,4,3,0,0.0,0,0,0.5513621934157431,0,1.0282491243338896,0,0.007755102040816326,0,0.0019097598379877205,0,0.0
TXN00008588,CUST000068,2025-04-18 01:21:57.003505,773.27,EUR,ES,ES,cajero,mobile,0,Normal,1,4,18,4,759.856590909091,491.71454812415806,146.29,2320.43,44,5,4,0.02727885338109471,1,2,4,1,2,0.0,0,0,0.4258275039364606,0,0.9759925811997897,0,0.0,0,0.013457781441920814,0,0.0
TXN00005723,CUST000175,2025-09-28 20:18:57.003505,5095.45,GBP,CH,ES,sucursal,desktop,0,Normal,20,6,28,9,7860.104426229508,5731.840249814343,861.98,23359.66,61,6,4,-0.48233277712803035,2,0,4,2,1,0.0,0,0,0.5017006802264027,1,1.1650739817849782,0,0.0,0,0.003001120282008777,0,0.0
TXN00005524,CUST000099,2025-09-03 22:49:57.003505,77.58,EUR,IT,FR,cajero,atm,0,Normal,22,2,3,9,135.7517777777778,119.34773310276017,10.87,491.1,45,3,4,-0.48741417853556424,1,5,5,1,0,0.0,0,0,0.47957998747873665,0,1.0168161363443262,0,0.0,0,0.026096844210991833,0,0.0
TXN00000853,CUST000147,2025-01-23 06:20:57.003505,4665.26,EUR,US,ES,cajero,mobile,0,Normal,6,3,23,1,5159.978620689655,3565.2608325444103,1101.13,13831.0,58,6,4,-0.13876084914601594,1,6,4,1,2,0.0,0,0,0.46367494446754687,0,1.0354727125472611,0,0.0,0,0.006343301695109341,0,0.0
TXN00003273,CUST000067,2025-03-18 03:36:57.003505,3921.36,EUR,DE,FR,app,mobile,0,Normal,3,1,18,3,8442.174444444445,6077.338718064163,531.49,24134.52,54,6,4,-0.7438806117985464,1,1,5,0,2,0.0,0,0,0.45649174882120036,0,1.0111807849720704,0,0.0,0,0.002914381366214528,0,0.0
TXN00001716,CUST000111,2026-01-16 06:15:57.003505,390.61,EUR,ES,IT,cajero,mobile,0,Normal,6,4,16,1,149.84564102564102,120.71725075770787,10.45,438.85,39,3,4,1.9944486431616104,1,2,8,1,2,0.0,0,0,0.5124539882202762,0,1.0668784990045697,0,0.0,0,0.006710031060946464,0,0.0
TXN00000495,CUST000166,2025-02-14 04:52:57.003505,8822.32,GBP,GB,FR,sucursal,atm,0,Normal,4,4,14,2,5381.796428571428,3789.6021120618175,1121.03,14682.41,56,6,4,0.9078851733721441,2,4,5,2,0,0.0,0,0,0.48899593441816375,0,1.109755170296154,0,0.0,0,0.026830909281675742,0,0.0
TXN00004816,CUST000012,2025-06-20 13:20:57.107482,81634.67,EUR,IT,NG,web,atm,1,Fraude,13,4,20,6,11848.529666666667,20090.907636760738,1017.21,83759.47,60,12,4,3.473518548369149,1,5,10,3,0,1.0,1,1,0.6315782841122116,0,0.9889871876076196,1,0.9990493883037087,1,0.9999999999918352,1,1.0
TXN00000810,CUST000102,2025-06-17 19:57:57.003505,1705.59,EUR,FR,GB,app,pos,0,Normal,19,1,17,6,5521.343448275862,4623.42696228088,838.24,21094.3,58,6,4,-0.8253084732559772,1,3,6,0,3,0.0,0,0,0.44487295912061203,0,0.9948287402884206,0,0.0,0,0.009277835864950588,0,0.0
TXN00005017,CUST000020,2025-01-28 12:09:57.107482,635.29,EUR,IT,IT,web,mobile,1,Fraude,12,1,28,1,3059.5745588235295,12108.493253395596,10.07,69036.33,68,7,4,-0.20021356149688332,1,5,8,3,2,1.0,1,0,0.4944986354873018,0,1.0600062575745088,1,0.562432857990204,0,0.3188913824453365,1,1.0
TXN00007823,CUST000013,2025-04-21 00:41:57.003505,104.65,EUR,GB,DE,cajero,atm,0,Normal,0,0,21,4,2119.490634920635,8304.770612994731,104.65,66232.6,63,9,4,-0.2426124367029884,1,4,3,1,0,0.0,0,0,0.48085261563244625,0,1.0407769202438586,0,0.0,0,0.20760448437263293,0,0.0
TXN00007975,CUST000110,2025-05-24 06:33:57.003505,460.63,EUR,ES,FR,app,tablet,0,Normal,6,5,24,5,182.09387755102043,131.0415090377906,13.74,460.63,49,3,4,2.1255564161970772,1,2,5,0,4,0.0,0,0,0.4998414415586177,0,1.0494308052131254,0,0.0,0,0.0031560334426732548,0,0.0
TXN00007735,CUST000135,2025-04-12 04:18:57.003505,617.33,EUR,ES,GB,sucursal,mobile,0,Normal,4,5,12,4,1076.0898113207547,785.7308155211804,135.69,2994.76,53,5,4,-0.5838638394659277,1,2,6,2,2,0.0,0,0,0.41900789144022854,0,0.9723309346016981,0,0.0,0,0.017426868399748958,0,0.0
TXN00008018,CUST000124,2025-06-07 07:17:57.003505,539.87,EUR,DE,FR,cajero,tablet,0,Normal,7,5,7,6,909.7118867924529,685.5308862425715,105.13,2668.3,53,5,4,-0.5394970433499757,1,1,5,1,4,0.0,0,0,0.43644229774932475,0,0.9930692071692404,0,0.0,0,0.022623657251500614,0,0.0
TXN00009027,CUST000008,2025-04-24 22:50:57.107482,54408.74,EUR,IT,FR,sucursal,tablet,1,Fraude,22,3,24,4,12268.12043478261,18777.04859567871,1067.78,84173.34,46,9,4,2.2442621559104468,1,5,5,2,4,1.0,1,1,0.5924220160506266,0,1.0273670491301954,1,0.9177514767367708,1,0.9999992482245249,1,1.0
TXN00009013,CUST000040,2025-05-28 19:05:57.003505,469.32,EUR,IT,IT,app,pos,0,Normal,19,2,28,5,3874.694230769231,15635.620503928736,12.24,90189.11,78,9,4,-0.21779591220545244,1,5,8,0,3,0.0,0,0,0.5157137052638554,0,1.0410126491860452,0,0.09095708164709478,1,0.7654727740981319,0,0.0
TXN00006412,CUST000165,2025-08-28 22:10:57.003505,822.37,EUR,FR,DE,cajero,mobile,0,Normal,22,3,28,8,796.1411538461538,546.07482260668,145.49,2657.6,52,5,4,0.048031597539347506,1,3,3,1,2,0.0,0,0,0.439488416085912,0,0.9780601754977617,0,0.0,0,0.00911407051327901,0,0.0
TXN00009571,CUST000137,2025-07-09 18:11:57.003505,394.5,EUR,FR,IT,app,mobile,0,Normal,18,2,9,7,911.4923636363636,700.4321115012415,100.69,2786.35,55,5,4,-0.7381048846977976,1,3,8,0,2,0.0,0,0,0.43829501450433567,0,0.9815161249141132,0,0.0,0,0.04882331918918186,0,0.0
TXN00002431,CUST000008,2025-02-13 08:09:57.003505,2891.18,EUR,IT,DE,web,desktop,0,Normal,8,3,13,2,12268.12043478261,18777.04859567871,1067.78,84173.34,46,9,4,-0.49938308390175895,1,5,3,3,1,0.0,0,0,0.509311708071799,0,1.0565025069940965,0,0.009715909090909091,0,0.03357266275349374,0,0.0
TXN00001421,CUST000098,2025-03-21 05:29:57.003505,1970.43,EUR,IT,GB,cajero,desktop,0,Normal,5,4,21,3,859.0164814814815,759.6341295827942,114.41,2894.43,54,5,4,1.4630905507969185,1,5,6,1,1,0.0,0,0,0.4594977067685466,0,1.0388803735681318,0,0.0,0,0.010410363902105734,0,0.0
TXN00005359,CUST000088,2025-01-31 21:21:57.003505,371.13,EUR,DE,FR,app,atm,0,Normal,21,4,31,1,999.984909090909,775.2614145011627,168.78,2889.91,55,5,4,-0.8111520791788533,1,1,5,0,0,0.0,0,0,0.4966103109669192,0,1.083521290589805,0,0.0,0,0.01376021492311161,0,0.0
TXN00001211,CUST000154,2025-10-06 21:49:57.003505,10644.19,EUR,ES,FR,sucursal,tablet,0,Normal,21,0,6,10,5306.762553191489,3600.2821194151297,1232.6,14459.85,47,6,4,1.4825025562699738,1,2,5,2,4,0.0,0,0,0.4852941081503698,0,1.0548062075757945,0,0.0,0,0.0566893973985738,0,0.0
TXN00004800,CUST000167,2025-05-07 22:59:57.003505,3118.95,CHF,US,DE,sucursal,pos,0,Normal,22,2,7,5,5069.928793103448,3997.779061335983,1022.26,14648.94,58,6,4,-0.4880156613666018,0,6,3,2,3,0.0,0,0,0.5023332895263768,0,1.0227155560984973,0,0.0,0,0.0059359045126496845,0,0.0
TXN00002060,CUST000089,2025-12-12 22:20:57.003505,45.9,EUR,ES,IT,web,desktop,0,Normal,22,4,12,12,167.74181818181816,126.83528642226571,11.15,491.57,55,3,4,-0.9606302840326835,1,2,8,3,1,0.0,0,0,0.4711368044324405,0,1.050328197750812,0,0.0,0,0.02158858574313229,0,0.0
TXN00004065,CUST000084,2025-11-05 22:44:57.003505,156.22,EUR,ES,FR,sucursal,atm,0,Normal,22,2,5,11,147.96942857142858,102.41184253992486,13.22,384.01,70,3,4,0.08056266876354946,1,2,5,2,0,0.0,0,0,0.49691954028643476,0,1.0786262148940566,0,0.0,0,0.00925686172400136,0,0.0
TXN00008212,CUST000143,2025-06-27 04:45:57.003505,1357.73,EUR,ES,DE,web,atm,0,Normal,4,4,27,6,5239.2824390243895,3581.701917241844,1357.73,14883.52,41,6,4,-1.0837173298133458,1,2,3,3,0,0.0,0,0,0.4671662161239156,0,1.0242665982459283,0,0.01,0,0.002400101363259531,0,0.0
TXN00007544,CUST000142,2026-01-09 05:02:57.003505,3444.47,EUR,DE,FR,cajero,tablet,0,Normal,5,4,9,1,6533.238913043478,5298.543436216841,666.85,19029.58,46,6,4,-0.5829467946507788,1,1,5,1,4,0.0,0,0,0.4500232459709204,0,1.006713517476725,0,0.0,0,0.00826510881104126,0,0.0
TXN00001446,CUST000052,2025-03-25 21:55:57.003505,284.23,EUR,ES,ES,cajero,desktop,0,Normal,21,1,25,3,177.9474,132.6302616653853,34.91,487.78,50,3,4,0.8013450163191025,1,2,4,1,1,0.0,0,0,0.46811761589391326,0,1.0020344761435063,0,0.0,0,0.0047324175125109435,0,0.0
TXN00008909,CUST000102,2025-03-20 02:06:57.003505,6166.73,EUR,FR,FR,web,mobile,0,Normal,2,3,20,3,5521.343448275862,4623.42696228088,838.24,21094.3,58,6,4,0.13959051518490037,1,3,5,3,2,0.0,0,0,0.42045023390511754,0,1.000207364792009,0,0.0,0,0.009922141668414408,0,0.0
TXN00003733,CUST000184,2025-05-23 07:18:57.003505,33.36,EUR,FR,FR,cajero,atm,0,Normal,7,4,23,5,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,-0.8499382295042767,1,3,5,1,0,0.0,0,0,0.44626883742135937,0,1.0054116011523058,0,0.0,0,0.011086512392889889,0,0.0
TXN00003798,CUST000044,2025-07-24 04:14:57.107482,3057.75,EUR,ES,SY,cajero,mobile,1,Fraude,4,3,24,7,1931.648222222222,3870.370479347076,127.53,24725.19,45,7,4,0.29095451804830696,1,2,13,1,2,1.0,1,0,0.46021104449422656,0,1.057158591478255,0,0.4704844889250161,0,0.24431494611395513,1,1.0
TXN00002869,CUST000173,2026-01-11 19:00:57.003505,14676.84,EUR,DE,FR,sucursal,desktop,0,Normal,19,6,11,1,5416.205952380952,3884.0417916518163,1118.22,14676.84,42,6,4,2.384277652505995,1,1,5,2,1,0.0,0,0,0.5156679076240255,0,1.1341151175985105,0,0.0,0,0.10464371753544176,0,0.0
TXN00006009,CUST000029,2025-12-12 09:24:57.107482,37204.99,USD,GB,IT,app,mobile,1,Fraude,9,4,12,12,10163.8975,15853.056272274882,1036.43,93521.66,60,11,4,1.705733710513974,3,4,8,0,2,1.0,1,1,0.5737896508352052,1,1.2973234006159302,1,0.9445815245371957,1,0.999978089701801,1,1.0
TXN00006933,CUST000138,2025-08-27 09:51:57.003505,6635.9,EUR,FR,GB,cajero,tablet,0,Normal,9,2,27,8,5327.873421052632,3712.6738556531113,1167.12,14039.05,38,6,4,0.35231389274966457,1,3,6,1,4,0.0,0,0,0.45765883321639966,0,1.0882685629665525,0,0.0,0,0.01994084843579528,0,0.0
TXN00002681,CUST000042,2025-10-06 21:52:57.003505,4991.8,EUR,ES,ES,cajero,tablet,0,Normal,21,0,6,10,10704.279047619048,15707.05132958625,1001.04,76105.74,63,9,4,-0.36368882531727453,1,2,4,1,4,0.0,0,0,0.48373939008524236,0,0.9951710201036933,0,0.0,0,0.10538138261046433,0,0.0
TXN00001708,CUST000130,2025-05-03 20:49:57.003505,4956.56,EUR,IT,DE,sucursal,mobile,0,Normal,20,5,3,5,5477.731875,3585.6029816829373,1158.54,14850.38,64,6,4,-0.14535124985031994,1,5,3,2,2,0.0,0,0,0.4509732199678339,0,1.0450970210646164,0,0.0,0,0.007299440482799702,0,0.0
TXN00008678,CUST000070,2025-01-18 23:47:57.003505,41.04,EUR,ES,FR,cajero,atm,0,Normal,23,5,18,1,161.0876,115.33640442617927,12.75,451.5,50,3,4,-1.0408474198273514,1,2,5,1,0,0.0,0,0,0.4855360406694522,0,0.9999002755427181,0,0.0,0,0.01511323404259702,0,0.0
TXN00002476,CUST000014,2025-03-24 00:56:57.003505,1360.14,EUR,IT,IT,cajero,desktop,0,Normal,0,0,24,3,6809.598301886793,18922.663397876047,109.06,89409.3,53,9,4,-0.28798579708448835,1,5,8,1,1,0.0,0,0,0.5071687566264296,0,1.0582826167336619,0,0.11719320576003169,1,0.7428204242537825,0,0.0
TXN00008762,CUST000034,2025-02-17 06:37:57.003505,131.63,EUR,FR,IT,cajero,desktop,0,Normal,6,0,17,2,4461.999242424243,17455.08561943105,12.03,89753.64,66,6,4,-0.2480863936499731,1,3,8,1,1,0.0,0,0,0.4662868206383685,0,0.9939087172567556,0,0.018905940594059405,1,0.7012260355061527,0,0.0
TXN00006589,CUST000040,2025-10-24 07:29:57.003505,26.33,EUR,IT,FR,cajero,atm,0,Normal,7,4,24,10,3874.694230769231,15635.620503928736,12.24,90189.11,78,9,4,-0.2461280145265825,1,5,5,1,0,0.0,0,0,0.4952516282204569,0,1.0465174028639503,0,0.0,1,0.6276673714550683,0,0.0
TXN00001343,CUST000110,2025-12-24 20:43:57.003505,70.35,EUR,ES,IT,cajero,atm,0,Normal,20,2,24,12,182.09387755102043,131.0415090377906,13.74,460.63,49,3,4,-0.852736491809313,1,2,8,1,0,0.0,0,0,0.473825138706217,0,1.0409940585854345,0,0.0,0,0.024316303684484415,0,0.0
TXN00003555,CUST000153,2025-11-04 07:45:57.003505,1718.95,EUR,ES,IT,sucursal,desktop,0,Normal,7,1,4,11,824.5297916666667,674.6234349951362,103.35,2648.6,48,5,4,1.3258066064870324,1,2,8,2,1,0.0,0,0,0.4535920485484185,0,1.0231194599112734,0,0.0,0,0.027358724750207872,0,0.0
TXN00003343,CUST000080,2025-01-31 19:12:57.003505,265.43,EUR,ES,IT,cajero,mobile,0,Normal,19,4,31,1,146.3564,118.60946270815987,13.78,474.86,50,3,4,1.0039131472087435,1,2,8,1,2,0.0,0,0,0.5009477408539277,0,1.0797178234215945,0,0.0,0,0.005852852663234181,0,0.0
TXN00004235,CUST000013,2025-07-27 07:28:57.003505,646.69,GBP,GB,ES,web,tablet,0,Normal,7,6,27,7,2119.490634920635,8304.770612994731,104.65,66232.6,63,9,4,-0.17734392716865102,2,4,4,3,4,0.0,0,0,0.504342710392986,0,1.108037471054152,0,0.0213403720462544,0,0.20657639440834707,0,0.0
TXN00000315,CUST000039,2025-12-19 18:28:57.003505,11223.46,EUR,DE,GB,cajero,tablet,0,Normal,18,4,19,12,14481.797272727272,22909.14968209796,681.03,99400.06,44,9,4,-0.14222864304436525,1,1,6,1,4,0.0,0,0,0.5338203616372881,0,1.0916684213646972,0,0.19492271848318576,1,0.6202479442529896,0,0.0
TXN00000601,CUST000057,2025-05-08 02:28:57.003505,35.65,EUR,ES,ES,sucursal,tablet,0,Normal,2,3,8,5,180.91574074074074,140.8073723895602,11.53,490.57,54,3,4,-1.031662882730196,1,2,4,2,4,0.0,0,0,0.4550092514450337,0,0.9844968819058924,0,0.0,0,0.012686362507465954,0,0.0
TXN00000886,CUST000133,2025-09-19 08:00:57.003505,371.13,EUR,IT,ES,cajero,mobile,0,Normal,8,4,19,9,145.8703846153846,109.73602561372553,11.7,462.02,52,3,4,2.052740766508129,1,5,4,1,2,0.0,0,0,0.4877363449611328,0,1.0192394606458872,0,0.0,0,0.002915681192876862,0,0.0
TXN00004216,CUST000029,2025-06-12 18:22:57.003505,1075.06,USD,GB,US,sucursal,pos,0,Normal,18,3,12,6,10163.8975,15853.056272274882,1036.43,93521.66,60,11,4,-0.573317683563767,3,4,14,2,3,0.0,0,0,0.5404968280538561,0,1.1256038101182795,0,0.016868292682926826,0,0.3416525088935052,0,0.0
TXN00007253,CUST000046,2025-04-16 18:10:57.003505,22173.19,CHF,GB,DE,cajero,desktop,0,Normal,18,2,16,4,14390.02703125,20397.40065692597,666.14,92261.44,64,10,4,0.3815762164639168,0,4,3,1,1,0.0,0,0,0.5492959274867029,0,1.108771666204539,0,0.23164022722380545,1,0.9023181714076564,0,0.0
TXN00004058,CUST000184,2025-01-19 02:11:57.003505,95.7,EUR,FR,IT,cajero,mobile,0,Normal,2,6,19,1,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,-0.3621702726222949,1,3,8,1,2,0.0,0,0,0.46861194706107007,0,1.0072948810245321,0,0.0,0,0.013199717709559342,0,0.0
TXN00001125,CUST000017,2025-03-28 19:34:57.003505,5181.16,EUR,FR,ES,cajero,atm,0,Normal,19,4,28,3,15977.346615384617,23735.85855892997,1012.73,95316.24,65,9,4,-0.45484710772629705,1,3,4,1,0,0.0,0,0,0.5246151524955663,0,1.01056609774006,0,0.029015018315018314,0,0.028558713059448362,0,0.0
TXN00007434,CUST000008,2025-07-08 19:48:57.003505,4736.79,EUR,IT,US,sucursal,pos,0,Normal,19,1,8,7,12268.12043478261,18777.04859567871,1067.78,84173.34,46,9,4,-0.4010923439860913,1,5,14,2,3,0.0,0,0,0.5248135243436324,0,1.057001536667164,0,0.04187491597740591,0,0.38276189565532437,0,0.0
